confirm?,hathi trust link,link,catalog search links,mms_id,dlxs_id,author,title,pub_date,pub_place,language
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajl9076.0001.001,https://quod.lib.umich.edu/m/moa/AJL9076.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20Oahu%20college%20at%20the%20Sandwich%20islands,990019765950106381,AJL9076.0001.001,Punahou School.,The Oahu college at the Sandwich islands,1856. [1857?],"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajl9115.0001.001,https://quod.lib.umich.edu/m/moa/AJL9115.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Catalogue%20of%20the%20Delta%20upsilon%20fraternity.%20...,990019766340106381,AJL9115.0001.001,Delta Upsilon Fraternity.,Catalogue of the Delta upsilon fraternity. ...,1867.,"Utica, N.Y. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajm9982.0001.001,https://quod.lib.umich.edu/m/moa/AJM9982.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Principia%20%3A%20or%20Nature%27s%20first%20principles.%20Theory%20of%20universal%20electro-magnetism%2C%20simplified%20...,990019867710106381,AJM9982.0001.001,"Chapman, L L.","Principia : or Nature's first principles. Theory of universal electro-magnetism, simplified ...",1855.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajn3311.0001.001,https://quod.lib.umich.edu/m/moa/AJN3311.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Art%20recreations%20being%20a%20complete%20guide%20to%20pencil%20drawing%2C%20oil%20painting%20...%20moss%20work%2C%20papier%20mache%20...%20wax%20work%2C%20shell%20work%20...%20enamel%20painting%2C%20etc.%2C%20...%20with%20valuable%20receipts%20for%20preparing%20materials.%20Splendidly%20illustrated.,990019897430106381,AJN3311.0001.001,"Urbino, L. B. (Levina Buoncuore), -1888.","Art recreations being a complete guide to pencil drawing, oil painting ... moss work, papier mache ... wax work, shell work ... enamel painting, etc., ... with valuable receipts for preparing materials. Splendidly illustrated.",1863.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajn3703.0001.001,https://quod.lib.umich.edu/m/moa/AJN3703.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Transactions%20of%20the%20New%20York%20ecclesiological%20society.%201855.,990035374310106381,AJN3703.0001.001,Ecclesiological Society (New York).,Transactions of the New York ecclesiological society. 1855.,1857.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajp2568.0001.001,https://quod.lib.umich.edu/m/moa/AJP2568.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20naturalist%27s%20library%20%3A%20containing%20scientific%20and%20popular%20descriptions%20of%20man%2C%20quadrupeds%2C%20birds%2C%20fishes%2C%20reptiles%20and%20insects%3B%20comp.%20from%20the%20works%20of%20Cuvier%2C%20Griffith%2C%20Richardson%20...%20and%20other%20writers%20on%20natural%20history.%20Arranged%20according%20to%20the%20classification%20of%20Stark%20/,990019984130106381,AJP2568.0001.001,"Gould, Augustus A. (Augustus Addison), 1805-1866.","The naturalist's library : containing scientific and popular descriptions of man, quadrupeds, birds, fishes, reptiles and insects; comp. from the works of Cuvier, Griffith, Richardson ... and other writers on natural history. Arranged according to the classification of Stark /",[185-?],New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajp5421.0001.001,https://quod.lib.umich.edu/m/moa/AJP5421.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pacific%20railway%20reports.%20Botanical%20papers%20...,990035375190106381,AJP5421.0001.001,United States. War Department.,Pacific railway reports. Botanical papers ...,1855-57],"[Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajp5421.0002.001,https://quod.lib.umich.edu/m/moa/AJP5421.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pacific%20railway%20reports.%20Botanical%20papers%20...,990035375190106381,AJP5421.0002.001,United States. War Department.,Pacific railway reports. Botanical papers ...,1855-57],"[Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajp9519.0001.001,https://quod.lib.umich.edu/m/moa/AJP9519.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20harbor%20of%20New-York%20...,990020049300106381,AJP9519.0001.001,New York Chamber of Commerce. Committee on the Harbor and Shipping.,The harbor of New-York ...,1887.,"New-York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq0124.0001.001,https://quod.lib.umich.edu/m/moa/AJQ0124.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report%20of%20the%20Hon.%20Mark%20D.%20Wilber%2C%20chairman%20...%20on%20the%20Detroit%20park%20bill%2C%20March%205%2C%201873.,990020055080106381,AJQ0124.0001.001,Michigan. Legislature. Senate. Committee on cities and villages.,"Report of the Hon. Mark D. Wilber, chairman ... on the Detroit park bill, March 5, 1873.",1873.,"Detroit,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq0143.0001.001,https://quod.lib.umich.edu/m/moa/AJQ0143.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report%20of%20the%20commissioner%20%26%20register...to%20the%20Governor%20of%20Iowa.,990020055260106381,AJQ0143.0001.001,Iowa. Commissioner of the Des Moines River improvement.,Report of the commissioner & register...to the Governor of Iowa.,1852.,Iowa City :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq0219.0001.001,https://quod.lib.umich.edu/m/moa/AJQ0219.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Steam%20cultivation%20in%20England.%20%3A%20A%20paper%20read%20before%20the%20Farmers%27%20Club%20of%20the%20American%20Institute.,990020055980106381,AJQ0219.0001.001,"Van Alen, James H.",Steam cultivation in England. : A paper read before the Farmers' Club of the American Institute.,1872.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq4579.0001.001,https://quod.lib.umich.edu/m/moa/AJQ4579.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20plane-table%20and%20its%20use%20in%20topographical%20surveying.%20From%20the%20papers%20of%20the%20United%20States%20Coast%20Survey.,990035375850106381,AJQ4579.0001.001,U.S. Coast and Geodetic Survey.,The plane-table and its use in topographical surveying. From the papers of the United States Coast Survey.,1869.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq5106.0001.001,https://quod.lib.umich.edu/m/moa/AJQ5106.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20treatise%20on%20some%20of%20the%20insects%20of%20New%20England%20which%20are%20injurious%20to%20vegetation.,990035375970106381,AJQ5106.0001.001,"Harris, Thaddeus William, 1795-1856.",A treatise on some of the insects of New England which are injurious to vegetation.,1862.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq7525.0001.001,https://quod.lib.umich.edu/m/moa/AJQ7525.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20water-power%20of%20Maine.%20Reports%20of%20the%20commissioners%20and%20secretary%20of%20the%20Hydrographic%20survey%20of%201867.,990035376160106381,AJQ7525.0001.001,Maine. Hydrographic survey.,The water-power of Maine. Reports of the commissioners and secretary of the Hydrographic survey of 1867.,1868.,"Augusta,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr0647.0001.001,https://quod.lib.umich.edu/m/moa/AJR0647.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=American%20farmer%27s%20new%20%26%20universal%20handbook...%20or%2C%20An%20improved%20and%20complete%20guide%20to%20the%20treatment%20of%20soils%3B%20the%20operations%20of%20productive%20field%20husbandry%3B%20kitchen%20gardening%20...%20the%20whole%20embodying%20a%20plain%2C%20practical%2C%20and%20comprehensive%20detail%20of%20agricultural%20economy%20in%20all%20its%20departments%2C%20throughout%2C%20the%20United%20States%20and%20the%20Canadas%20...%20c%20By%20practical%20agriculturists.,990020155700106381,AJR0647.0001.001,,"American farmer's new & universal handbook... or, An improved and complete guide to the treatment of soils; the operations of productive field husbandry; kitchen gardening ... the whole embodying a plain, practical, and comprehensive detail of agricultural economy in all its departments, throughout, the United States and the Canadas ... c By practical agriculturists.",1854.,Philadelphia,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr0763.0001.001,https://quod.lib.umich.edu/m/moa/AJR0763.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Address%20%5Bupon%20agricultural%20education%5D%20%3A%20delivered%20before%20the%20N.Y.%20State%20agricultural%20society...October%208%2C%201858.,990020156840106381,AJR0763.0001.001,"Williams, Joseph R., 1808-1861.","Address [upon agricultural education] : delivered before the N.Y. State agricultural society...October 8, 1858.",1858.,"Albany,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr1447.0001.001,https://quod.lib.umich.edu/m/moa/AJR1447.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Scarcity%20of%20seamen.,990020163040106381,AJR1447.0001.001,"[Sullivan, Thomas V].",Scarcity of seamen.,1854],[Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr2681.0001.001,https://quod.lib.umich.edu/m/moa/AJR2681.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Metropolitan%20railway%20transfer%2C%20created%20and%20operated%20under%20the%20Sibley%20system%20...%20The%20solution%20of%20the%20great%20dual%20problem%20at%20the%20city%20and%20port%20of%20New%20York.,990020175100106381,AJR2681.0001.001,"Sibley, Richard C.","Metropolitan railway transfer, created and operated under the Sibley system ... The solution of the great dual problem at the city and port of New York.",1929.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr2789.0001.001,https://quod.lib.umich.edu/m/moa/AJR2789.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BReference%20book%5D.,990020176180106381,AJR2789.0001.001,"Westinghouse air-brake co., Pittsburgh.",[Reference book].,1872.,"Pittsburgh,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr2798.0001.001,https://quod.lib.umich.edu/m/moa/AJR2798.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ventilation%20of%20railroad%20cars.%20%3A%20With%20chemical%20analyses%20/,990020176270106381,AJR2798.0001.001,"Fisher, Theodore W. (Theodore Willis), 1837-1914.",Ventilation of railroad cars. : With chemical analyses /,1875.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr4295.0001.001,https://quod.lib.umich.edu/m/moa/AJR4295.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Signals%20from%20the%20Atlantic%20cable.%20%3A%20An%20address%20delivered%20at%20the%20telegraphic%20celebration%2C%20September%201st%2C%201858%2C%20in%20the%20City%20hall%2C%20Burlington%2C%20New%20Jersey.%20/,990020190920106381,AJR4295.0001.001,"Van Rensselaer, Cortlandt, 1808-1860.","Signals from the Atlantic cable. : An address delivered at the telegraphic celebration, September 1st, 1858, in the City hall, Burlington, New Jersey. /",1858.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajr8604.0001.001,https://quod.lib.umich.edu/m/moa/AJR8604.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Remarkable%20trials%20of%20all%20countries%3B%20particularly%20of%20the%20United%20States%2C%20Great%20Britain%2C%20Ireland%20and%20France%20%3A%20with%20notes%20and%20speeches%20of%20counsel.%20Containing%20thrilling%20narratives%20of%20fact%20from%20the%20court-room%2C%20also%20historical%20reminiscences%20of%20wonderful%20events%20/,990020232790106381,AJR8604.0001.001,"Dunphy, Thomas.","Remarkable trials of all countries; particularly of the United States, Great Britain, Ireland and France : with notes and speeches of counsel. Containing thrilling narratives of fact from the court-room, also historical reminiscences of wonderful events /",1870.,"New-York, Diossy & company,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajs0308.0001.001,https://quod.lib.umich.edu/m/moa/AJS0308.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=State%20of%20Michigan%20%3A%20Kalamazoo%20circuit%20court%2C%20February%20term%2C%201876.%20Josiah%20L.%20Hawes%2C%20circuit%20judge.%20Emeline%20E.%20Pierce%2C%20Jennings%20Hadley%2C%20Francis%20Pierce%20%5Band%20others%5D%20vs.%20Loren%20Pierce%2C%20Polly%20Clark%2C%20Lucinda%20Milliman%20%5Band%20others%5D%20...%20/,990020249620106381,AJS0308.0001.001,"May, Charles Sedgwick, 1830-1901.","State of Michigan : Kalamazoo circuit court, February term, 1876. Josiah L. Hawes, circuit judge. Emeline E. Pierce, Jennings Hadley, Francis Pierce [and others] vs. Loren Pierce, Polly Clark, Lucinda Milliman [and others] ... /",1876.,Kalamazoo :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajs1987.0001.001,https://quod.lib.umich.edu/m/moa/AJS1987.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20Hudson%20river%20tunnels%20of%20the%20Hudson%20and%20Manhattan%20railroad%20company%20...%20%3A%20With%20an%20abstract%20of%20the%20discussion%20upon%20the%20paper%20/,990020265760106381,AJS1987.0001.001,"Jacobs, Charles M. (Charles Mattathias), 1850-1919.",The Hudson river tunnels of the Hudson and Manhattan railroad company ... : With an abstract of the discussion upon the paper /,1910.,London :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajs2171.0001.001,https://quod.lib.umich.edu/m/moa/AJS2171.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Reports%20and%20papers.,990020267580106381,AJS2171.0001.001,Illinois and St. Louis Bridge Company.,Reports and papers.,1870-75.,"St. Louis,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajs2890.0001.001,https://quod.lib.umich.edu/m/moa/AJS2890.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=History%20of%20the%20sewing%20machine%20/,990020274200106381,AJS2890.0001.001,"Parton, James, 1822-1891.",History of the sewing machine /,1872],[New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajs5862.0001.001,https://quod.lib.umich.edu/m/moa/AJS5862.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20digest%20of%20the%20reported%20cases%20contained%20in%20the%20Michigan%20reports.%20%3A%20Embracing%20Harrington%27s%20chancery%20reports%2C%20Walker%27s%20chancery%20reports%20/,990020302990106381,AJS5862.0001.001,"Cooley, Thomas McIntyre, 1824-1898.","A digest of the reported cases contained in the Michigan reports. : Embracing Harrington's chancery reports, Walker's chancery reports /",1866.,Ann Arbor :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajx6060.0001.001,https://quod.lib.umich.edu/m/moa/AJX6060.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=New%20York%20journal%20of%20pharmacy.%20v.%201-3%2C%201852-1854.,990020752070106381,AJX6060.0001.001,"Antisell, Thomas, 1817-1893.","New York journal of pharmacy. v. 1-3, 1852-1854.",1852-54.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajx6060.0002.001,https://quod.lib.umich.edu/m/moa/AJX6060.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=New%20York%20journal%20of%20pharmacy.%20v.%201-3%2C%201852-1854.,990020752070106381,AJX6060.0002.001,"Antisell, Thomas, 1817-1893.","New York journal of pharmacy. v. 1-3, 1852-1854.",1852-54.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajx6060.0003.001,https://quod.lib.umich.edu/m/moa/AJX6060.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=New%20York%20journal%20of%20pharmacy.%20v.%201-3%2C%201852-1854.,990020752070106381,AJX6060.0003.001,"Antisell, Thomas, 1817-1893.","New York journal of pharmacy. v. 1-3, 1852-1854.",1852-54.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajx8841.0001.001,https://quod.lib.umich.edu/m/moa/AJX8841.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20comprehensive%20medical%20dictionary%20...%20%3A%20With%20an%20appendix%2C%20comprising%20a%20complete%20list%20of%20all%20the%20more%20important%20articles%20of%20the%20materia%20medica%20...%20with%20the%20necessary%20directions%20for%20writing%20Latin%20prescriptions%2C%20etc.%2C%20etc.%20/,990020776470106381,AJX8841.0001.001,"Thomas, Joseph, 1811-1891.","A comprehensive medical dictionary ... : With an appendix, comprising a complete list of all the more important articles of the materia medica ... with the necessary directions for writing Latin prescriptions, etc., etc. /",1876.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajy9777.0001.001,https://quod.lib.umich.edu/m/moa/AJY9777.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Practical%20homoeopathy%20for%20the%20people...,990020882590106381,AJY9777.0001.001,"Douglas, J. S.",Practical homoeopathy for the people...,1875.,"Milwaukee, Win. :",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.ajy9821.0001.001,https://quod.lib.umich.edu/m/moa/AJY9821.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Elements%20of%20homoeopathic%20practice%20of%20physic.,990020883030106381,AJY9821.0001.001,"Laurie, Joseph, -1865.",Elements of homoeopathic practice of physic.,1850.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajy9950.0001.001,https://quod.lib.umich.edu/m/moa/AJY9950.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20constitution%20%26%20by-laws...%20%3A%20list%20of%20members%2C%20etc.%2C%201876.,990020884300106381,AJY9950.0001.001,Maine homoeopathic medical society.,"The constitution & by-laws... : list of members, etc., 1876.",1876.,Bangor :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0096.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0096.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Topographical%20anatomy.%20%3A%20A%20report%20on%20the%20subject...at%20its%207th%20annual%20meeting%20in%20Albany%2C%20N.Y.%20...,990020885730106381,AJZ0096.0001.001,American Institute of Homeopathy.,"Topographical anatomy. : A report on the subject...at its 7th annual meeting in Albany, N.Y. ...",1850],[Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0195.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0195.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20repertory%20to%20the%20materia%20medica%20/,990020886700106381,AJZ0195.0001.001,"Berridge, Edward William.",A repertory to the materia medica /,1869.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0001.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0002.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0002.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0003.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0003.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0004.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0004.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0004.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0005.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0005.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0005.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0006.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0006.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0006.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0631.0007.001,https://quod.lib.umich.edu/m/moa/AJZ0631.0007.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Water-cure%20library%20%3A%20embracing%20all%20the%20most%20popular%20works%20on%20the%20subject...,990020891000106381,AJZ0631.0007.001,,Water-cure library : embracing all the most popular works on the subject...,1850.,New York :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0743.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0743.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Elements%20of%20homoeopathic%20practice%20of%20physic%20/,990020892120106381,AJZ0743.0001.001,"Laurie, Joseph, -1865.",Elements of homoeopathic practice of physic /,1853.,Philadelphia :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0812.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0812.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Lectures%20on%20diseases%20of%20the%20heart%20...,990035378300106381,AJZ0812.0001.001,"Hale, Edwin M. (Edwin Moses), 1829-1899.",Lectures on diseases of the heart ...,1872.,New York [etc.] :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajz0920.0001.001,https://quod.lib.umich.edu/m/moa/AJZ0920.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Letters%20on%20diphtheria%2C,990020893890106381,AJZ0920.0001.001,"Pulte, J. H. (Joseph Hippolyt), 1811-1884.","Letters on diphtheria,",[c1860],"Saint Louis, Mo.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aka0238.0001.001,https://quod.lib.umich.edu/m/moa/AKA0238.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report%20on%20the%20North%20Sea%20canal%20of%20Holland%3B%20and%20on%20the%20improvement%20of%20navigation%20from%20Rotterdam%20to%20the%20sea%3B%20to%20the%20chief%20of%20engineers%2C%20United%20States%20army%2C,990035378370106381,AKA0238.0001.001,"Barnard, J. G. (John Gross), 1815-1882.","Report on the North Sea canal of Holland; and on the improvement of navigation from Rotterdam to the sea; to the chief of engineers, United States army,",1872.,"Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aka5200.0001.001,https://quod.lib.umich.edu/m/moa/AKA5200.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pamphlets.%20%3A%20Education.%20Philosophy.,990021022600106381,AKA5200.0001.001,"Winchell, Alexander, 1824-1891.",Pamphlets. : Education. Philosophy.,1858-89],[Ann Arbor :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akd5335.0001.001,https://quod.lib.umich.edu/m/moa/AKD5335.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Appleton%27s%20dictionary%20of%20Greater%20New%20York%20and%20its%20neighborhood%20...,990021297220106381,AKD5335.0001.001,,Appleton's dictionary of Greater New York and its neighborhood ...,1879-,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ake6195.0001.001,https://quod.lib.umich.edu/m/moa/AKE6195.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=American%20hand-book%20of%20chemical%20%26%20physical%20apparatus%2C%20minerals%2C%20fossils%2C%20rare%20chemicals%2C%20etc.%20...,990021399610106381,AKE6195.0001.001,"Benjamin, E. B. (Edmund B.)","American hand-book of chemical & physical apparatus, minerals, fossils, rare chemicals, etc. ...",1872.,"New York,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.akk4311.0001.001,https://quod.lib.umich.edu/m/moa/AKK4311.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20dream%20which%20was%20not%20all%20a%20dream.%20Read%20before%20the%20American%20Institute%20of%20Homoeopathy%2C%20in%20the%20Academy%20of%20Music%2C%20Philadelphia%2C%20June%206th%2C%201871%2C,990021868740106381,AKK4311.0001.001,"Haeseler, Charles H.","A dream which was not all a dream. Read before the American Institute of Homoeopathy, in the Academy of Music, Philadelphia, June 6th, 1871,",1871.,"Pottsville, Pa.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akk5035.0001.001,https://quod.lib.umich.edu/m/moa/AKK5035.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20sexes%20here%20and%20hereafter%20/,990021875950106381,AKK5035.0001.001,"Holcombe, William H. (William Henry), 1825-1893.",The sexes here and hereafter /,1869.,Philadelphia :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.akk6149.0002.001,https://quod.lib.umich.edu/m/moa/AKK6149.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20treatise%20on%20headaches%20%3A%20including%20acute%2C%20chronic%2C%20nervous%2C%20gastric%2C%20dyspeptic%2C%20or%20sick-headaches%3B%20also%20congestive%2C%20rheumatic%2C%20and%20periodical%20headaches.%20Based%20on%20Th.%20J.%20R%C3%BCckert%27s%20Clinical%20experience%20in%20homoeopathy.%20With%20introduction%2C%20appendix%2C%20synopsis%2C%20notes%2C%20directions%20for%20doses%2C%20and%20fifty%20additional%20cases%20/,990021886970106381,AKK6149.0002.001,"Peters, John C. (John Charles), 1819-1893.","A treatise on headaches : including acute, chronic, nervous, gastric, dyspeptic, or sick-headaches; also congestive, rheumatic, and periodical headaches. Based on Th. J. Rückert's Clinical experience in homoeopathy. With introduction, appendix, synopsis, notes, directions for doses, and fifty additional cases /",1853.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akp6646.0001.001,https://quod.lib.umich.edu/m/moa/AKP6646.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20treatise%20on%20diseases%20of%20the%20eye%3B%20for%20the%20use%20of%20general%20practitioners.%20To%20which%20is%20added%2C%20a%20series%20of%20test%20types%20for%20determining%20the%20exact%20state%20of%20vision.,990022261670106381,AKP6646.0001.001,"Angell, Henry C. (Henry Clay), 1829-1911.","A treatise on diseases of the eye; for the use of general practitioners. To which is added, a series of test types for determining the exact state of vision.",1873.,Boston:,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akr0477.0001.001,https://quod.lib.umich.edu/m/moa/AKR0477.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Credit%20mobilier.%20%3A%20Reports%20of%20committees.,990022395040106381,AKR0477.0001.001,United States. Congress. House.,Credit mobilier. : Reports of committees.,1873],[Washington :,eng
